Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  148    1 0xffffff7f8439a000 0xb1000    0xb1000    com.apple.plugin.IOgPTPPlugin (810.1) 8275BD3F-50C7-36F6-9E6F-327BE7BA27E7 <147 67 51 29 28 9 7 6 5 3 1>
  149    1 0xffffff7f816f0000 0x1a000    0x1a000    com.apple.driver.IOBluetoothHIDDriver (7.0.3f5) 4651DFC6-3C95-32FF-A061-A3172A1F196C <51 26 6 5 3>
  150    1 0xffffff7f8170c000 0xe000     0xe000     com.apple.driver.AppleHSBluetoothDriver (3430.1) 54CA828A-302C-3145-8469-749CE6772E99 <149 51 26 7 6 5 3 1>
  151    0 0xffffff7f838e2000 0xa000     0xa000     com.apple.driver.AppleTopCaseHIDEventDriver (3430.1) AC9FB303-6D83-3B32-890D-755BF9005132 <150 139 51 7 6 5 3 1>
  152    0 0xffffff7f82adb000 0xb000     0xb000     com.apple.driver.AppleHIDKeyboard (209) 936D0631-06A4-3F7E-8A2A-A01C7423BCC9 <51 6 5 3>
  153    0 0xffffff7f8444b000 0x16000    0x16000    com.apple.driver.AppleThunderboltIP (3.1.3) 25FA9E7F-3412-3DEA-90B3-FCC932B67DAE <75 28 13 6 5 3 1>
  154    2 0xffffff7f84461000 0x5000     0x5000     com.apple.driver.AppleBacklightExpert (1.1.0) 8C2CC4EC-9510-3317-8B8C-94951ED2CB63 <135 120 15 13 6 5 3>
  155    0 0xffffff7f84466000 0x5000     0x5000     com.apple.driver.AppleBacklight (180.1) 9D2389C7-0FAC-3240-A297-B0DBFF488D68 <154 135 120 13 6 5 3>
  156    1 0xffffff7f8446b000 0xc000     0xc000     com.apple.iokit.IOHDAFamily (283.15) 6E324E4B-7353-32CF-AEE7-26BD9C70AAAD <6 5 3 1>
  157    0 0xffffff7f84477000 0x1c000    0x1c000    com.apple.driver.AppleHDAController (283.15) C947C548-8527-35AE-9D4D-E4B84F734613 <156 120 78 13 8 7 6 5 3 1>
  158    0 0xffffff7f84493000 0xb000     0xb000     com.apple.AppleGPUWrangler (4.7.2) 59F36284-FC9D-37D8-9EEA-C98943DA97A4 <124 120 13 8 7 6 5 3 1>
  159    0 0xffffff7f8449e000 0xd000     0xd000     com.apple.driver.BridgeAudioCommunication (6.66) FD08CAAB-463B-3128-89FF-FC3C03C37246 <97 8 6 5 3 1>
  160    1 0xffffff7f844ab000 0x12000    0x12000    com.apple.driver.IOPlatformPluginLegacy (1.0.0) 04436131-B91B-3559-B3FA-E3C0294B4D98 <133 12 8 7 6 5 3>
  161    0 0xffffff7f844bd000 0x10000    0x10000    com.apple.driver.ACPI_SMC_PlatformPlugin (1.0.0) 18FFE896-328A-35B1-8951-5347E7616290 <160 133 15 13 12 8 7 6 5 3>
  162    0 0xffffff7f844cd000 0x5000     0x5000     com.apple.driver.AGDCBacklightControl (4.7.2) D78A0C0A-DFB0-3DE7-A09B-5F876E792C74 <154 124 120 12 8 6 5 3 1>
  163    0 0xffffff7f844d2000 0xf3000    0xf3000    com.apple.driver.AppleIntelKBLGraphics (14.0.4) 820679F0-1A2F-3F76-AEBD-24E3393CDFCD <123 120 81 13 8 7 6 5 3 1>
  164    0 0xffffff7f845c5000 0x5000     0x5000     com.apple.Dont_Steal_Mac_OS_X (7.0.0) A76CDED7-D4C6-3404-89E6-59D3ED42985F <15 10 8 5 3 1>
  165    0 0xffffff7f845ca000 0x5000     0x5000     com.apple.driver.AppleUpstreamUserClient (3.6.8) AF866ACF-95CC-308D-A266-CD667A22EA76 <120 13 12 8 6 5 3 1>
  166    0 0xffffff7f845cf000 0x16000    0x16000    com.apple.driver.pmtelemetry (1) 26940065-55E0-364B-8BF5-03BE8B0D4FD3 <8 7 6 5 3 1>
  167    1 0xffffff7f845e5000 0x7000     0x7000     com.apple.driver.X86PlatformShim (1.0.0) E0AA6793-A683-35E1-821D-6680D7B1B6B4 <146 133 15 8 5 3>
  168    0 0xffffff7f845ec000 0x4000     0x4000     com.apple.driver.ApplePlatformEnabler (2.7.0d0) D850B44C-8E74-3AE4-8B39-BC9E4DA636F3 <8 6 5 3>
  169    0 0xffffff7f845f0000 0x21000    0x21000    com.apple.driver.AGPM (111.4.2) C5479348-3818-3CC3-A3E2-34D0F4B43A5A <135 133 124 120 13 7 6 5 3 1>
  170    0 0xffffff7f84611000 0xa000     0xa000     com.apple.iokit.IOBluetoothSerialManager (7.0.3f5) 45460155-79F8-383A-9954-45B09976C85D <70 8 6 5 3 1>
  171    0 0xffffff7f8461b000 0xb000     0xb000     com.apple.driver.AppleSSE (1.0) 4C2E6D14-6E4D-3B89-9386-4696A54B8E00 <38 37 36 8 6 5 3 1>
  172    0 0xffffff7f84626000 0x6000     0x6000     com.apple.iokit.IOUserEthernet (1.0.1) 3A33EC09-741B-3891-A7EB-71E2ABD67C8C <28 7 6 5 3 1>
  173    0 0xffffff7f8462c000 0xa000     0xa000     com.apple.driver.AppleHV (1) 0AC7E0DA-3E63-3668-8E36-B4D5B995BC08 <8 7 6 5 3 1>
  174    0 0xffffff7f84636000 0x22000    0x22000    com.apple.iokit.IOAVBFamily (800.17) 0E31F1AF-2BA8-3196-B23C-522A967E8F8F <148 147 29 28 7 6 5 3 1>
  175    1 0xffffff7f84658000 0x72000    0x72000    com.apple.iokit.IOFireWireFamily (4.7.5) 82ABE625-C9B8-3DE8-869C-22E62065811E <6 5 3 1>
  177    0 0xffffff7f846ec000 0x18000    0x18000    com.apple.fileutil (20.036.15) 1035E970-3416-3DB9-A05B-4473D6EDC6CF <6 5 3 2 1>
  178    0 0xffffff7f84704000 0x3000     0x3000     com.apple.AGDCPluginDisplayMetrics (4.7.2) 5E85143E-2DE3-3668-984C-D864795E2266 <124 8 7 6 5 3 1>
  179    1 0xffffff7f84707000 0x3000     0x3000     com.apple.driver.AppleGraphicsControl (4.7.2) 2F038795-D5EF-3695-81BE-DCA3FBD2E661 <8 6 5 3 1>
  180    0 0xffffff7f8470a000 0x14000    0x14000    com.apple.driver.AppleGraphicsDevicePolicy (4.7.2) 9D5B3EF8-B6CB-398F-9E3D-8AAB3C3F8B7D <179 124 120 13 12 8 7 6 5 3 1>
  181    1 0xffffff7f8471e000 0xe000     0xe000     com.apple.filesystems.exfat (1.4) 815D2152-A78B-34E5-AC89-F6270155345F <8 6 5 1>
  182    0 0xffffff7f824e1000 0x3000     0x3000     com.apple.driver.AppleUSBMergeNub (900.4.2) 96DF6B0B-F5E8-3CD2-B323-F03E5EA86E57 <65 19 5 3 1>
  183    1 0xffffff7f8472c000 0x6000     0x6000     com.apple.driver.usb.serial (6.0.0) A92E8B86-2A9C-31A5-A074-B72A0D67A223 <70 21 6 5 3 1>
  184    0 0xffffff7f84732000 0x8000     0x8000     com.apple.driver.usb.cdc.acm (5.0.0) 767C81E7-E7AA-3644-ACF2-8414CEF47CE8 <183 109 108 107 70 21 6 5 3 1>
  185    0 0xffffff7f8473a000 0x6a000    0x6a000    com.apple.driver.AppleUSBAudio (320.49) 7D14A542-7E66-3DDB-A138-3C77BA9CBDBA <107 78 21 19 13 6 5 3 1>
  186    0 0xffffff7f847a4000 0xf000     0xf000     com.apple.filesystems.msdosfs (1.10) 0374A32E-F449-3515-999D-EFF4704FC20F <8 6 5 1>
