Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  109    0 0xffffff7f841c9000 0xf000     0xf000     com.apple.driver.BridgeAudioCommunication (3.97) A50FED7A-CF5E-378D-BB34-CFFB4A27C84E <36 7 5 4 3 1>
  110    0 0xffffff7f841d8000 0x4000     0x4000     com.apple.driver.AppleOSXWatchdog (1) 0CE61144-D176-3F07-A062-877F2FB001FB <12 7 6 5 4 3 1>
  111   14 0xffffff7f841dc000 0x47000    0x47000    com.apple.iokit.IOGraphicsFamily (517.22) 2AEA02BF-2A38-3674-A187-E5F610FD65B7 <12 7 5 4 3 1>
  112    0 0xffffff7f84223000 0xb000     0xb000     com.apple.kext.AMDRadeonX5000HWServices (1.6.4) 75F0401E-7336-38B6-AC59-858292823240 <111 12 11 7 5 4 3 1>
  113    1 0xffffff7f8422e000 0xf000     0xf000     com.apple.driver.AppleSMBusController (1.0.18d1) 42F7ACFC-82B8-3A3C-9C1D-B2EEBDE3680B <44 12 11 5 4 3>
  114    0 0xffffff7f8423d000 0x10000    0x10000    com.apple.driver.AppleMCCSControl (1.5.3) B67DD3A1-E616-3B32-A6FC-4E37F56493E9 <113 111 13 12 11 7 5 4 3 1>
  115    0 0xffffff7f8424d000 0x5000     0x5000     com.apple.driver.AppleIntelPCHPMC (2.0.1) 9427576F-C478-329C-94DC-6CCC70E86AA1 <107 13 12 11 4 3>
  117    1 0xffffff7f811e0000 0x5000     0x5000     com.apple.iokit.IOSlowAdaptiveClockingFamily (1.0.0) CBE56568-AC91-3F56-A06E-9A29D6F70BDA <7 6 5 4 3 1>
  118    0 0xffffff7f84255000 0x2000     0x2000     com.apple.driver.AppleIntelSlowAdaptiveClocking (4.0.0) 7DFBC6BB-39A0-3639-9683-99472E9AAC69 <117 4 3>
  119    1 0xffffff7f81788000 0x2c000    0x2c000    com.apple.iokit.IOSkywalkFamily (1) 111FFA04-7E95-3267-BB02-F53E2A0A3822 <22 6 5 4 3 1>
  120    2 0xffffff7f84257000 0x2e000    0x2e000    com.apple.driver.AppleOnboardSerial (1.0) 52C66BAC-2769-3556-9FF7-17826CFCF77D <119 60 7 5 4 3 1>
  121    1 0xffffff7f84285000 0x3000     0x3000     com.apple.driver.AppleIntelLpssUARTCommon (3.0.60) 808A7DA1-87F9-38A4-A8E3-A2B8CA1D7913 <120 60 12 11 7 5 4 3 1>
  122    0 0xffffff7f84288000 0x3000     0x3000     com.apple.driver.AppleIntelLpssUARTv1 (3.0.60) E8BAABE0-9689-3855-8F3C-8BA80C2B2C3B <121 120 60 12 11 7 5 4 3 1>
  123    1 0xffffff7f83be8000 0xb000     0xb000     com.apple.iokit.IOBluetoothHostControllerTransport (6.0.3f4) 899EF1F0-16CF-3B2C-9A04-ED133708896A <19 18 12 11 7 6 5 4 3 1>
  124    0 0xffffff7f83da0000 0x6000     0x6000     com.apple.iokit.IOBluetoothHostControllerUARTTransport (6.0.3f4) A127D9F3-0BF8-324A-9B93-A04C86D2CAB9 <123 60 19 12 11 5 4 3>
  126    0 0xffffff7f8428e000 0x10000    0x10000    com.apple.driver.AppleBridgeAudioController (3.97) C10BA4F0-E79D-3CDB-AF9A-6B69F78099D6 <12 7 6 5 4 3 1>
  127    2 0xffffff7f8429e000 0xe000     0xe000     com.apple.iokit.IONDRVSupport (517.22) 5672A7EF-44E8-3897-90DE-DAF4C1488143 <111 12 7 5 4 3>
  128    1 0xffffff7f83fbb000 0xab000    0xab000    com.apple.vecLib.kext (1.2.0) 25E40952-8944-3C02-8224-C5E9C174B065 <10 6 5 4 3>
  129    1 0xffffff7f84066000 0x3f000    0x3f000    com.apple.iokit.IOAudioFamily (206.5) 2F090399-C028-3F14-AE4F-BF49A3D602E5 <128 5 4 3 1>
  130    0 0xffffff7f842ac000 0x7f000    0x7f000    com.apple.driver.AppleGFXHDA (100.1.4) ACDDD54F-BC8B-3005-986A-94B32F784683 <129 127 111 12 7 6 5 4 3 1>
  131    0 0xffffff7f8432b000 0x16000    0x16000    com.apple.driver.AppleThunderboltIP (3.1.1) 0FB09DE3-15A3-3C31-9564-487DAC2B453F <68 22 12 5 4 3 1>
  134    6 0xffffff7f84363000 0xa000     0xa000     com.apple.AppleGraphicsDeviceControl (3.16.21) F8503E88-24EF-3DBA-A4D6-FA1CE4C47427 <111 12 7 6 5 4 3 1>
  135    2 0xffffff7f8436d000 0x1db000   0x1db000   com.apple.kext.AMDSupport (1.6.4) 13820936-8C17-3AE9-994F-F67C991EFCD9 <134 111 12 11 7 5 4 3 1>
  138    0 0xffffff7f84552000 0xc000     0xc000     com.apple.AppleGPUWrangler (3.16.2) 89B254B4-4DC8-3765-B48D-1BC2C52A1980 <134 111 12 7 6 5 4 3 1>
  141    0 0xffffff7f84586000 0x131000   0x131000   com.apple.kext.AMD10000Controller (1.6.4) B4FA21AF-6C42-3BA9-B2DB-7482B1DF2F22 <135 134 111 12 11 5 4 3 1>
  143    0 0xffffff7f846bc000 0x5000     0x5000     com.apple.Dont_Steal_Mac_OS_X (7.0.0) 6F899B4B-5B97-3559-85B1-7798E34AE7EE <13 8 7 4 3 1>
  144    1 0xffffff7f846c1000 0x7000     0x7000     com.apple.driver.X86PlatformShim (1.0.0) 6BD728B5-279A-39A8-BA17-43AF09164971 <108 107 13 7 4 3>
  145    0 0xffffff7f846c8000 0x18000    0x18000    com.apple.driver.AGPM (110.23.24) F00AE848-ADD1-378F-8576-2D312C49D458 <134 127 111 107 12 6 5 4 3>
  146    0 0xffffff7f846e0000 0x4000     0x4000     com.apple.driver.ApplePlatformEnabler (2.7.0d0) 97EF1457-0154-3395-B680-F6D499EE8EB8 <7 5 4 3>
  147    0 0xffffff7f846e4000 0xcd1000   0xcd1000   com.apple.kext.AMDRadeonX5100HWLibs (1.0) 167482F0-1399-3062-90E1-11B8BB617B74 <12 5 4 3 1>
  148    0 0xffffff7f853b5000 0xf000     0xf000     com.apple.driver.pmtelemetry (1) 9160DD41-35A5-37B5-A7F5-58D8863FAECA <7 6 5 4 3>
  149    0 0xffffff7f853c4000 0xa000     0xa000     com.apple.iokit.IOBluetoothSerialManager (6.0.3f4) 277DC12C-6B7F-39CC-B450-1DA1601CCD71 <60 7 5 4 3 1>
  150    2 0xffffff7f853ce000 0x19000    0x19000    com.apple.iokit.IOSurface (209.2.2) AE58720D-7079-388F-AD95-FD2366F98F8D <7 6 5 4 3 1>
  151    0 0xffffff7f853e7000 0x9000     0x9000     com.apple.driver.AppleSSE (1.0) 35601682-1BB0-3E6D-967E-521915409D0C <28 7 5 4 3 1>
  152    0 0xffffff7f853f0000 0x6000     0x6000     com.apple.iokit.IOUserEthernet (1.0.1) E3D78FE7-50D1-39D3-A58E-61CE8E37874F <22 6 5 4 3 1>
  153    0 0xffffff7f853f6000 0xa000     0xa000     com.apple.driver.AppleHV (1) BE61D112-C70B-3DC6-829D-67A254DB71BA <7 6 5 4 3 1>
  154    0 0xffffff7f85400000 0x3000     0x3000     com.apple.AGDCPluginDisplayMetrics (3.16.2) 7596D694-05CE-3939-8AB4-4F87E1051D1A <134 7 6 5 4 3 1>
  155    1 0xffffff7f85403000 0x3000     0x3000     com.apple.driver.AppleGraphicsControl (3.16.21) 2EB9A384-439B-3BDC-927C-34E390CB0E59 <7 5 4 3 1>
  156    0 0xffffff7f85406000 0x14000    0x14000    com.apple.driver.AppleGraphicsDevicePolicy (3.16.21) E36B1411-4D3E-37DC-A3D0-CA8882B8E3B4 <155 134 111 12 11 7 6 5 4 3 1>
  157    1 0xffffff7f8541a000 0x159000   0x159000   com.apple.kext.AMDRadeonX5000AccelLibs (1.4.4) 289AE2D1-B7DC-3D43-B3F8-49AB49E2AC4F <12 4 3>
  158    1 0xffffff7f85573000 0x96000    0x96000    com.apple.iokit.IOAcceleratorFamily2 (376.6) 5F8F39B4-41AB-3263-9867-D0FAF9BBD2AE <150 111 33 12 7 6 5 4 3 1>
  159    0 0xffffff7f85609000 0x12e000   0x12e000   com.apple.kext.AMDRadeonX5000 (1.6.4) B2058440-AE9C-3CE4-8C96-381A448CD736 <158 157 150 111 12 7 5 4 3 1>
  160    0 0xffffff7f85737000 0x28000    0x28000    com.apple.kext.AMDFramebuffer (1.6.4) B2F092D5-FF7A-3666-B37A-992E57B93C37 <135 111 12 11 7 5 4 3 1>
  161    0 0xffffff7f8575f000 0x5000     0x5000     com.apple.driver.AppleUpstreamUserClient (3.6.4) 994E78AE-AAD1-3435-8002-E906AF0416FE <111 12 11 7 5 4 3 1>
  162    1 0xffffff7f8175c000 0x1a000    0x1a000    com.apple.driver.IOBluetoothHIDDriver (6.0.3f4) 8E55D1DA-4283-3AD0-A7F7-5DDED02596EE <48 19 5 4 3>
  163    1 0xffffff7f81778000 0xe000     0xe000     com.apple.driver.AppleHSBluetoothDriver (127.1) C046DC4E-0CBD-39E1-995F-8241783C2652 <162 48 19 6 5 4 3 1>
  164    1 0xffffff7f82690000 0x16000    0x16000    com.apple.driver.AppleInputDeviceSupport (1201.8) 28D8CBAA-2E9F-349C-B112-D3FFBB76539E <5 4 3 1>
