Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  129    0 0xffffff7f83947000 0x4000     0x4000     com.apple.driver.AppleOSXWatchdog (1) 5E6149C4-403F-3E9B-B3A1-95DB6ECD71F8 <13 8 7 6 5 3 1>
  130    0 0xffffff7f83b92000 0x5000     0x5000     com.apple.Dont_Steal_Mac_OS_X (7.0.0) 770F366C-A027-39FD-A618-BFAF66C67202 <14 9 8 5 3 1>
  131    0 0xffffff7f83ad1000 0x12000    0x12000    com.apple.driver.pmtelemetry (1) 932957AE-DC66-3267-8D7C-BF2F11AF5F97 <8 7 6 5 3>
  132    0 0xffffff7f83080000 0x3000     0x3000     com.apple.driver.AppleSMBusPCI (1.0.14d1) AEC8D1E8-82B0-3D34-BD71-DFE8869CA9AA <13 6 5 3>
  133    4 0xffffff7f82a9c000 0xf7000    0xf7000    com.apple.iokit.IOBluetoothFamily (6.0.11f4) 5042B18F-842D-3846-824B-08283A2B6F4E <23 18 12 8 7 6 5 3 1>
  134    1 0xffffff7f839bc000 0xb000     0xb000     com.apple.iokit.IOBluetoothHostControllerTransport (6.0.11f4) 14DC2E78-15E2-31DD-ABBD-65162CD88FB5 <133 23 13 12 8 7 6 5 3 1>
  135    0 0xffffff7f83a5d000 0x8000     0x8000     com.apple.iokit.IOBluetoothHostControllerUARTTransport (6.0.11f4) 2A57A68D-6839-32F6-8F0C-D34ABB57EB8D <134 133 65 13 12 6 5 3>
  136    0 0xffffff7f817a0000 0x5000     0x5000     com.apple.driver.AGDCBacklightControl (3.30.14) 3599A2BB-19EE-335E-ADAF-11B0DBDC94DD <123 104 99 12 8 6 5 3 1>
  137    2 0xffffff7f82027000 0xc000     0xc000     com.apple.iokit.IOHDAFamily (282.54) D90E7F43-B961-3123-88C4-E4578747867B <6 5 3 1>
  138    1 0xffffff7f82036000 0x1d000    0x1d000    com.apple.driver.AppleHDAController (282.54) AA525FF6-708B-3B48-B5C9-27BBD7C7C227 <137 127 99 13 8 7 6 5 3 1>
  139    1 0xffffff7f81ed8000 0xd000     0xd000     com.apple.driver.AppleThunderboltDPOutAdapter (5.6.2) 89E20F05-0183-3D9B-9A4A-5ABA67DB0307 <79 73 6 5 3 1>
  140    0 0xffffff7f82e39000 0xd000     0xd000     com.apple.driver.AppleThunderboltEDMSink (4.2.0) F3E8EE60-F17C-3679-9661-A19C9CEA88CB <139 79 73 6 5 3 1>
  141    0 0xffffff7f824de000 0x16000    0x16000    com.apple.driver.AppleThunderboltIP (3.1.2) 250F05F8-2364-3EE2-9701-53057D574B98 <73 16 13 6 5 3 1>
  142    0 0xffffff7f83a95000 0xa000     0xa000     com.apple.iokit.IOBluetoothSerialManager (6.0.11f4) 954FFC1F-A94F-39F7-826F-F48E3A482BF5 <65 8 6 5 3 1>
  143    0 0xffffff7f837ec000 0xd000     0xd000     com.apple.driver.AppleSSE (1.0) 59E45083-69F3-317C-A119-789B54CD43F7 <24 20 19 8 6 5 3 1>
  144    0 0xffffff7f83691000 0x6000     0x6000     com.apple.iokit.IOUserEthernet (1.0.1) 37126151-9227-3DCE-B2BF-0669EC2FBDF7 <16 7 6 5 3 1>
  145    0 0xffffff7f82a86000 0x9000     0x9000     com.apple.driver.AppleHV (1) 9165E982-69CA-3006-B92E-EFA4060E0AF4 <8 7 6 5 3 1>
  146    1 0xffffff7f81cb1000 0xa5000    0xa5000    com.apple.plugin.IOgPTPPlugin (740.2) 83C0A3E0-4924-3945-8DAB-FB40C7FE5241 <115 70 43 17 16 10 7 6 5 3 1>
