Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  148    0 0xffffff7f836e1000 0x5000     0x5000     com.apple.Dont_Steal_Mac_OS_X (7.0.0) 770F366C-A027-39FD-A618-BFAF66C67202 <14 9 8 5 3 1>
  149    0 0xffffff7f8361c000 0x15000    0x15000    com.apple.driver.pmtelemetry (1) E23282D6-32BF-3206-BC26-A9A40A4A91AE <8 7 6 5 3 1>
  150    0 0xffffff7f835cf000 0xa000     0xa000     com.apple.iokit.IOBluetoothSerialManager (6.0.14d3) AAD8D8C3-300F-38F7-851E-BDA57B0CC4FC <78 8 6 5 3 1>
  151    0 0xffffff7f8330c000 0xd000     0xd000     com.apple.driver.AppleSSE (1.0) A45713C2-5CD4-327F-AE80-56BB0A41C671 <24 20 19 8 6 5 3 1>
  152    0 0xffffff7f831a3000 0x6000     0x6000     com.apple.iokit.IOUserEthernet (1.0.1) 5DF7BD13-5DC2-397A-AA7B-A0D1441C0E2F <16 7 6 5 3 1>
  153    0 0xffffff7f8284e000 0x9000     0x9000     com.apple.driver.AppleHV (1) 1BD25A00-81B9-3EA8-A038-25D1780AFE9C <8 7 6 5 3 1>
  154    2 0xffffff7f81e4c000 0x7000     0x7000     com.apple.iokit.IOEthernetAVBController (1.1.0) 241B1EFD-6AB5-361B-B525-13C1BC687160 <16 6 5 3 1>
  155    1 0xffffff7f81e53000 0xa5000    0xa5000    com.apple.plugin.IOgPTPPlugin (740.2) 63086EBC-FAD9-3025-87FB-C04C44E08F9F <154 129 43 17 16 10 7 6 5 3 1>
  156    0 0xffffff7f81f0b000 0x23000    0x23000    com.apple.iokit.IOAVBFamily (760.6) C94BA466-C3FB-3013-9A78-DA7409F1AB2C <155 154 17 16 7 6 5 3 1>
  157    1 0xffffff7f82396000 0x19000    0x19000    com.apple.driver.X86PlatformPlugin (1.0.0) 4D70B450-306A-376E-B33F-5BDCC68618F7 <122 53 23 14 12 8 7 6 5 3 1>
  158    1 0xffffff7f8236b000 0x12000    0x12000    com.apple.driver.IOPlatformPluginLegacy (1.0.0) 2FC6A89A-DAF5-30A4-AAC5-E1FE3F01BC7F <122 12 8 7 6 5 3>
  159    0 0xffffff7f8237f000 0x10000    0x10000    com.apple.driver.ACPI_SMC_PlatformPlugin (1.0.0) 1A7A54C3-8FE2-302B-810A-57AA1D8C7D5E <158 122 14 13 12 8 7 6 5 3>
  160    0 0xffffff7f81a24000 0x77000    0x77000    com.apple.kext.AMD9500Controller (2.1.1) D2EE149C-AE6D-3189-B62E-5D182E7F97CE <117 116 115 13 12 6 5 3 1>
  161    0 0xffffff7f82acf000 0xf1000    0xf1000    com.apple.driver.AppleIntelKBLGraphics (12.1.0) 49F00A68-7555-3F2E-9590-215C46E44AB5 <127 126 115 13 8 7 6 5 3 1>
  162    0 0xffffff7f8176c000 0x3000     0x3000     com.apple.AGDCPluginDisplayMetrics (3.50.12) 4AAA0ED5-3161-348A-83EC-1A4407BF844F <116 8 7 6 5 3 1>
  163    0 0xffffff7f8179e000 0x5000     0x5000     com.apple.driver.AGDCBacklightControl (3.50.12) DF5D0945-3EA5-39BF-98F9-1C6A0F954E23 <145 116 115 12 8 6 5 3 1>
  164    0 0xffffff7f81773000 0x13000    0x13000    com.apple.driver.AppleGraphicsDevicePolicy (3.50.12) A816437B-4D0D-3532-8314-AC3556260AA6 <124 116 115 13 12 8 7 6 5 3 1>
  165    0 0xffffff7f834b5000 0x2000     0x2000     com.apple.driver.AppleHIDALSService (1) C6E16B52-CE8B-3E14-98BF-A3F260DB4E75 <23 5 3>
  166    0 0xffffff7f84946000 0x11000    0x11000    com.apple.kext.AMDRadeonX4000HWServices (2.1.1) 9C44679E-3516-30D1-A739-61608E238671 <115 13 12 8 6 5 3 1>
  167    0 0xffffff7f833f5000 0xf000     0xf000     com.apple.driver.AppleActuatorDriver (2450.1) 75979B0D-C481-3E85-9651-2F78AE3A452C <106 105 43 18 8 6 5 3 1>
  168    0 0xffffff7f82c1a000 0x440000   0x440000   com.apple.kext.AMDRadeonX4000 (2.1.1) 8196EE21-7C89-3CF1-A619-701FB1604217 <127 126 115 13 8 6 5 3 1>
  169    0 0xffffff7f83ce4000 0xc53000   0xc53000   com.apple.kext.AMDRadeonX4100HWLibs (1.0) 59796A61-FC23-3069-96C6-C321794B2EF6 <13 6 5 3 1>
  170    0 0xffffff7f83338000 0x2a000    0x2a000    com.apple.kext.AMDFramebuffer (2.1.1) 944BF3CB-3F16-3A7C-9CBE-93E411897E94 <117 115 13 12 8 6 5 3 1>
  171    0 0xffffff7f83329000 0x5000     0x5000     com.apple.driver.AppleUpstreamUserClient (3.6.5) 88B9F9BD-39C8-3FA5-88F9-534D0D07AB3E <115 13 12 8 6 5 3 1>
  172    0 0xffffff7f8496f000 0x5b000    0x5b000    com.apple.filesystems.ntfs (3.13) 102AC4C6-F9DB-3FCD-A94B-FF10C8AC1DEF <8 7 6 5 1>
  173    1 0xffffff7f834de000 0x5000     0x5000     com.apple.kext.triggers (1.0) 62782675-1243-31AB-BDD6-2ACF400E4937 <8 7 6 5 3 1>
  174    0 0xffffff7f834e3000 0x9000     0x9000     com.apple.filesystems.autofs (3.0) C416EE29-CDB1-3DFF-87A0-DBCCAF0AC9FA <173 8 7 6 5 3 2 1>
  176    1 0xffffff7f823af000 0x7000     0x7000     com.apple.driver.X86PlatformShim (1.0.0) C4E5655E-E416-332F-883D-9BC8C9D7241F <157 122 14 8 5 3>
  177    0 0xffffff7f83383000 0x1a000    0x1a000    com.apple.driver.AGPM (110.25.11) 2BB46244-57D2-399A-A663-8445826C2A26 <134 122 116 115 13 7 6 5 3>
  178    0 0xffffff7f834bd000 0x4000     0x4000     com.apple.driver.ApplePlatformEnabler (2.7.0d0) B6425EB5-52BE-31D8-9B4E-73DC0A5FD5FC <8 6 5 3>
  179    0 0xffffff7f814b4000 0x18000    0x18000    com.apple.fileutil (20.036.15) 29CED6F2-03E0-3AD6-AC91-DF326B3C73A5 <6 5 3 2 1>
  180    0 0xffffff7f849e9000 0xf000     0xf000     com.apple.filesystems.msdosfs (1.10) FBA85CBD-5E3E-308D-94A5-9CD4A4F3A082 <8 6 5 1>
