Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  110    2 0xffffff7f8288a000 0xce000    0xce000    com.apple.vecLib.kext (1.2.0) A6B480D2-5544-3B0B-A44F-E41B4C571EF2 <9 6 5 4 3>
  111    4 0xffffff7f82958000 0x3f000    0x3f000    com.apple.iokit.IOAudioFamily (206.5) F7F19FD3-5073-30CE-9237-7092D39B772F <110 5 4 3 1>
  112    2 0xffffff7f8299f000 0xc000     0xc000     com.apple.iokit.IOHDAFamily (282.10) B6F9C158-8DF2-319A-866B-6030BC82CAB7 <5 4 3 1>
  113    1 0xffffff7f829ae000 0x1d000    0x1d000    com.apple.driver.AppleHDAController (282.10) 9E54AEF6-7A8B-3A4B-B463-EC535515A2E2 <112 111 89 12 7 6 5 4 3 1>
  114    0 0xffffff7f813e4000 0x3000     0x3000     com.apple.driver.eficheck (1) 6B6F82D4-9433-3541-9630-CABC7B408E79 <48 12 4 3 1>
  115    0 0xffffff7f83047000 0x3000     0x3000     com.apple.driver.AppleFIVRDriver (4.1.0) 7E00D547-2758-3D54-A364-9EDF98E23C34 <4 3>
  116    2 0xffffff7f817fa000 0x6000     0x6000     com.apple.driver.AppleBacklightExpert (1.1.0) 1FA04D52-CE7A-3C26-B103-11FD91E23CC9 <109 89 13 12 5 4 3>
  117    0 0xffffff7f85de7000 0x5000     0x5000     com.apple.driver.AppleBacklight (170.12.11) 12C1004A-2D3C-323C-912D-DD3F8AB1D5E7 <116 109 89 12 5 4 3>
  118    0 0xffffff7f81807000 0xd000     0xd000     com.apple.AppleGPUWrangler (3.22.9) DC53BEF3-1829-3134-A563-F6CD3F947225 <91 89 12 7 6 5 4 3 1>
  119    0 0xffffff7f85cea000 0x5000     0x5000     com.apple.Dont_Steal_Mac_OS_X (7.0.0) E8A46A07-5CA9-3449-AB3C-194D7EDBDEC6 <13 8 7 4 3 1>
  120    0 0xffffff7f85c28000 0x12000    0x12000    com.apple.driver.pmtelemetry (1) 6B41DE19-1AD3-3F1B-B890-B443FF59141D <7 6 5 4 3>
  121    0 0xffffff7f85ce0000 0x6000     0x6000     com.apple.driver.AppleIntelPCHPMC (2.0.1) F3DE91FC-9CA9-390C-8696-0FA93948F923 <102 13 12 11 4 3>
  122    0 0xffffff7f81800000 0x5000     0x5000     com.apple.driver.AGDCBacklightControl (3.22.9) 8918C76E-231C-3630-9B85-EACD3A4EE6D6 <116 91 89 11 7 5 4 3 1>
  123    0 0xffffff7f83339000 0xf3000    0xf3000    com.apple.driver.AppleIntelSKLGraphics (12.0.0) 0CC2543D-5A19-3771-9EE7-148B6481A2AE <90 89 88 12 7 6 5 4 3 1>
  124    0 0xffffff7f85bed000 0xa000     0xa000     com.apple.iokit.IOBluetoothSerialManager (6.0.8d38) 13CDAF2E-C29B-352C-BBD6-658F8A79A9AA <83 7 5 4 3 1>
  125    1 0xffffff7f85bab000 0xb000     0xb000     com.apple.iokit.IOBluetoothHostControllerTransport (6.0.8d38) AA95CE2F-BA46-3353-A153-6E1FE9FA2686 <71 22 12 11 7 6 5 4 3 1>
  126    0 0xffffff7f85bb6000 0x7000     0x7000     com.apple.iokit.IOBluetoothHostControllerUARTTransport (6.0.8d38) 2F565D0E-263F-3560-A4B3-A40C41A81D56 <125 83 71 12 11 5 4 3>
  127    0 0xffffff7f8332c000 0xd000     0xd000     com.apple.driver.AppleSSE (1.0) D4BCE841-9C75-3BBC-8FEF-127466C779CA <23 19 18 7 5 4 3 1>
  128    0 0xffffff7f83244000 0x6000     0x6000     com.apple.iokit.IOUserEthernet (1.0.1) 193F943B-2F5D-3C06-A23B-7273D7737FE5 <15 6 5 4 3 1>
  129    0 0xffffff7f8309d000 0x8000     0x8000     com.apple.driver.AppleHV (1) 1952A357-4B91-3D0F-944A-D738C944C490 <7 6 5 4 3 1>
  130    2 0xffffff7f82632000 0x7000     0x7000     com.apple.iokit.IOEthernetAVBController (1.1.0) A05450CF-7CF0-3E45-946B-B5B234A2B2FA <15 5 4 3 1>
  131    1 0xffffff7f82639000 0x9b000    0x9b000    com.apple.plugin.IOgPTPPlugin (700.7) 7E22D09A-3148-3AC8-865A-F0481190B1B5 <130 42 16 15 9 6 5 4 3 1>
  132    0 0xffffff7f826e7000 0x10000    0x10000    com.apple.iokit.IOAVBFamily (700.6) 0C962D07-578E-3C30-A07F-EE327F720CDB <131 130 16 15 6 5 4 3 1>
  133    0 0xffffff7f817cf000 0x3000     0x3000     com.apple.AGDCPluginDisplayMetrics (3.22.9) 4F1D0219-4433-3A6A-9151-04597C7E7E7E <91 7 6 5 4 3 1>
  134    1 0xffffff7f817d3000 0x3000     0x3000     com.apple.driver.AppleGraphicsControl (3.22.18) 79BAB0CC-24C9-3FEA-94AE-CCEB2669B820 <7 5 4 3 1>
  135    0 0xffffff7f817d6000 0x12000    0x12000    com.apple.driver.AppleGraphicsDevicePolicy (3.22.18) 977370CC-0DF1-3ED8-873E-6A1BBE681038 <134 91 89 12 11 7 6 5 4 3 1>
  136    1 0xffffff7f829d1000 0x13000    0x13000    com.apple.kext.OSvKernDSPLib (527) C39D546B-2D04-3E1E-A96F-9A478137270E <5 4>
  137    1 0xffffff7f829e4000 0x142000   0x142000   com.apple.driver.DspFuncLib (282.10) 071EC57A-727F-3060-A0C4-3531A21BB082 <136 111 110 49 6 5 4 3 1>
  138    0 0xffffff7f82b31000 0xb7000    0xb7000    com.apple.driver.AppleHDA (282.10) BAAB8729-7388-3B31-9361-80554EEDCA5B <137 113 112 111 109 89 6 5 4 3 1>
  139    0 0xffffff7f829cd000 0x2000     0x2000     com.apple.driver.AppleHDAHardwareConfigDriver (282.10) E4AC7E2D-4B62-322F-9B8C-FFCB8641932F <4 3>
  140    0 0xffffff7f83487000 0x5000     0x5000     com.apple.driver.AppleUpstreamUserClient (3.6.5) 20622717-63D1-3AC9-92B5-69986F19C2A3 <89 12 11 7 5 4 3 1>
  141    2 0xffffff7f82f11000 0x5000     0x5000     com.apple.kext.triggers (1.0) 9DB34F3E-AFDC-3893-8B40-556C542D9BD7 <7 6 5 4 3 1>
  142    0 0xffffff7f85b9c000 0x9000     0x9000     com.apple.filesystems.autofs (3.0) FA7A498E-9076-36F3-BD05-1BC0839623E7 <141 7 6 5 4 3 2 1>
  143    1 0xffffff7f82f08000 0x7000     0x7000     com.apple.driver.X86PlatformShim (1.0.0) F1A00BA9-09BF-321E-9329-4972FA9232BA <103 102 13 7 4 3>
  144    0 0xffffff7f835e4000 0x4000     0x4000     com.apple.driver.ApplePlatformEnabler (2.7.0d0) C621F96C-FE49-3948-95A6-147CACE423A6 <7 5 4 3>
  145    0 0xffffff7f834a2000 0x19000    0x19000    com.apple.driver.AGPM (110.23.41) FCDB32ED-3CB8-3847-81E4-E4FB21086A4D <109 102 91 89 12 6 5 4 3>
  146    0 0xffffff7f834f4000 0x5000     0x5000     com.apple.driver.AppleHWSensor (1.9.5d0) 40972607-DA2C-3829-AB00-096303E09198 <5 4 3>
  147    0 0xffffff7f85def000 0x5000     0x5000     com.apple.driver.AudioAUUC (1.70) DE3F339E-81F7-321F-AD6D-E8AAF82E327A <111 89 12 11 7 5 4 3 1>
