Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  164    0 0xffffff7f9f1aa000 0x2000     0x2000     com.apple.AGDCPluginDisplayMetrics (6.2.2) 60FC04B2-C96B-37B3-8046-31A09912C52C <123 8 7 6 5 3 1>
  165    1 0xffffff7f9f1a3000 0x1000     0x1000     com.apple.driver.AppleGraphicsControl (6.2.2) B1CF4471-53CC-316E-BFB2-1C94052E6ED0 <8 6 5 3 1>
  166    0 0xffffff7f9f1bf000 0x9000     0x9000     com.apple.driver.AppleGraphicsDevicePolicy (6.2.2) D05F43EC-C765-339C-97F3-2E1633C9E630 <165 123 122 14 13 8 7 6 5 3 1>
  167    0 0xffffff7fa0778000 0x3000     0x3000     com.apple.driver.AppleUpstreamUserClient (3.6.8) 1F766D0B-7CF1-3D05-AF80-2A7D62003F7B <122 14 13 8 6 5 3 1>
  168    0 0xffffff7f9f110000 0x17000    0x17000    com.apple.fileutil (20.036.15) 4A53F82C-2C04-3148-A67B-9DFC24C5312C <6 5 3 2 1>
  169    2 0xffffff7fa14d2000 0x3000     0x3000     com.apple.kext.triggers (1.0) D4AC084E-97BE-37BC-BEB5-BE9A4BD1705D <8 7 6 5 3 1>
  170    0 0xffffff7fa13a9000 0x8000     0x8000     com.apple.filesystems.autofs (3.0) 6BADA3B0-3B9B-3385-9465-3902DD9AB114 <169 8 7 6 5 3 2 1>
  171    1 0xffffff7fa0aed000 0x6000     0x6000     com.apple.driver.X86PlatformShim (1.0.0) E2E5D882-7FAF-3E79-ABD9-CEE57429403D <146 133 15 8 5 3>
  172    0 0xffffff7f9f20f000 0x1d000    0x1d000    com.apple.driver.AGPM (119) 5728C057-EAAC-341C-87D9-81FC917CDCF9 <144 133 123 122 14 7 6 5 3 1>
  173    0 0xffffff7fa067e000 0x2000     0x2000     com.apple.driver.ApplePlatformEnabler (2.7.0d0) A21C2B68-5CCE-3036-80CC-B232460CA1E1 <8 6 5 3>
  174    0 0xffffff8001690000 0x1000     0x1000     com.apple.driver.AppleHIDALSService (1) AA1D018B-A1BB-3EAF-A817-324D308E6BBB <22 5 3>
  175    1 0xffffff8002863000 0xf000     0xf000     com.apple.driver.IOBluetoothHIDDriver (8.0.3d9) E09702CA-3742-31D0-8F98-7462299DE267 <52 43 6 5 3>
  176    1 0xffffff80019c8000 0x6000     0x6000     com.apple.driver.AppleHSBluetoothDriver (4030.5) C816C61B-E933-354F-B844-521080A4FD59 <175 52 43 7 6 5 3 1>
  177    2 0xffffff80016e4000 0xd000     0xd000     com.apple.driver.AppleInputDeviceSupport (4400.35) E537E671-F2B3-3A8D-A70F-17BE6143FC92 <36 17 6 5 3 1>
  178    2 0xffffff8001825000 0x14000    0x14000    com.apple.driver.AppleMultitouchDriver (4400.28) D6F49AEB-08D3-3701-B74F-B243243A253F <177 52 42 8 6 5 3 1>
  179    0 0xffffff80019d1000 0x7000     0x7000     com.apple.driver.AppleTopCaseHIDEventDriver (4030.5) 76F0CBD7-F1A6-3FE5-9BC9-F82A111B11AC <178 176 52 7 6 5 3 1>
  180    0 0xffffff8001332000 0x7000     0x7000     com.apple.driver.AppleActuatorDriver (4400.28) BEB8D1A8-32D6-313D-B13A-17594045D021 <178 177 52 42 8 6 5 3 1>
  181    0 0xffffff8001692000 0x4000     0x4000     com.apple.driver.AppleHIDKeyboard (223) DB52914E-103E-3DA3-B378-03F6CED02A89 <52 7 6 5 3>
  182    0 0xffffff7fa1464000 0x6a000    0x6a000    com.apple.filesystems.smbfs (3.4.1) 25B4D36D-9E80-3737-A383-5C00EC04C221 <169 10 8 7 6 5 3 1>
